,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
144978,Good,5,good,0.4404,2,trust
276853,Excellent,5,excellent,0.5719,2,trust
206463,Fun action.,5,fun action,0.5106,2,positive
162016,Awesome!,5,awesome,0.6249,2,trust
109511,Good 👍,4,good,0.4404,2,trust
123832,Best game,5,best game,0.6369,2,trust
125077,Cool,5,cool,0.3182,2,positive
144329,Very interesting,5,very interesting,0.4576,2,positive
215436,It's fun to play,1,its fun to play,0.6908,2,positive
115216,Fun to pass a few min while waiting at the dr. office ect.,4,fun to pass a few min while waiting at the dr office ect,0.5106,2,positive
139787,Very entertaining,4,very entertaining,0.4927,2,positive
8433,Great game,5,great game,0.6249,2,trust
47110,Good game khalo,3,good game khalo,0.4404,2,trust
5663,Nice,5,nice,0.4215,2,trust
125457,Nice,5,nice,0.4215,2,trust
289520,So fun!😆,5,so fun,0.5563,2,positive
247752,Great,5,great,0.6249,2,trust
301820,Very very very good game,5,very very very good game,0.5768,2,trust
27643,Best game ever and it mind challenging making you to see different solutions in one problem. I love it and I can't stop.okaying it,5,best game ever and it mind challenging making you to see different solutions in one problem i love it and i cant stopokaying it,0.8402,2,positive
211484,It is best 👌 Game ever I have played I love ❤ 😍 this game a lot I am playing this from 4 to 5 years.🍭🍬I love sweet candies 😋😁.,4,it is best game ever i have played i love this game a lot i am playing this from 4 to 5 yearsi love sweet candies,0.9628,2,positive
209148,Super👌👍,5,super,0.5994,2,trust
155530,I like the different ways to play it gives a variety. Keeps from getting bored.,5,i like the different ways to play it gives a variety keeps from getting bored,0.4215,2,trust
182723,Love playing this game,5,love playing this game,0.7184,2,positive
70708,Good game,5,good game,0.4404,2,trust
142474,Wonderful,5,wonderful,0.5719,2,trust
268383,I really enjoy it 🙂,5,i really enjoy it,0.5413,2,trust
274854,Good,5,good,0.4404,2,trust
104162,"I have grew passion for candy crush . It my best game ever. I love crushing, please don't forget to send my gift. Congratulation to myself as i emerge 6000levels. Candy crush send my gift ooooo",5,i have grew passion for candy crush it my best game ever i love crushing please dont forget to send my gift congratulation to myself as i emerge 6000levels candy crush send my gift ooooo,0.9655,2,positive
10947,Nice to,5,nice to,0.4215,2,trust
102181,Entertaining and fun,5,entertaining and fun,0.7351,2,positive
272895,Fantastic game ever 👏,5,fantastic game ever,0.5574,2,trust
116601,Nice,1,nice,0.4215,2,trust
268002,Too good,5,too good,0.4404,2,trust
131738,Fun and entertaining,5,fun and entertaining,0.7351,2,positive
211744,Fun fun fun,5,fun fun fun,0.872,2,positive
139287,That's amazing game i like it,5,thats amazing game i like it,0.743,2,trust
78396,This game is so fun i would recommend for people to play it when you guys feel bored that's play candy crush,5,this game is so fun i would recommend for people to play it when you guys feel bored thats play candy crush,0.8444,2,positive
156323,Great,5,great,0.6249,2,trust
110129,"It's a very good game,it's so addictive and reduce stress...it's fun to play,I can't go a day without playing it...",5,its a very good gameits so addictive and reduce stressits fun to playi cant go a day without playing it,0.7097,2,positive
64454,"Solid game, obviously the best known of it's kind.",5,solid game obviously the best known of its kind,0.8481,2,positive
208108,Good for stress relief,5,good for stress relief,0.4939,2,positive
82734,Good,5,good,0.4404,2,trust
75945,Very good,5,very good,0.4927,2,trust
143597,❤️❤️ 💞 enjoying,5,enjoying,0.5267,2,trust
169486,Good,5,good,0.4404,2,trust
145052,Fun game to eat up time,4,fun game to eat up time,0.5106,2,positive
42491,Good,5,good,0.4404,2,trust
160894,fun trying to beat the goals,5,fun trying to beat the goals,0.5106,2,positive
271057,"Nice, i really enjoy this game",3,nice i really enjoy this game,0.7425,2,trust
79804,Good game,5,good game,0.4404,2,trust
40215,"Good game, very addictive.",5,good game very addictive,0.4404,2,trust
284519,I play it when I'm bored and it's actually pretty fun,4,i play it when im bored and its actually pretty fun,0.7783,2,positive
21269,Nice 👏,5,nice,0.4215,2,trust
27082,Nice,5,nice,0.4215,2,trust
175928,Fun yet flustered,5,fun yet flustered,0.3182,2,positive
112852,Nice game,4,nice game,0.4215,2,trust
18111,Good,5,good,0.4404,2,trust
58084,Fun & has been for years,5,fun has been for years,0.5106,2,positive
211955,Really I enjoy it ...,5,really i enjoy it,0.5413,2,trust
119174,Great,5,great,0.6249,2,trust
147484,Outstanding,5,outstanding,0.6124,2,positive
155451,Love this game,5,love this game,0.6369,2,positive
29766,Love the game its amazing and relaxing.,5,love the game its amazing and relaxing,0.9042,2,positive
70912,Best one,5,best one,0.6369,2,trust
272570,Very good 👍👍👍,5,very good,0.4927,2,trust
223244,Nice apppp,5,nice apppp,0.4215,2,trust
243824,Nice,5,nice,0.4215,2,trust
201412,Good,5,good,0.4404,2,trust
95369,Great game,4,great game,0.6249,2,trust
287478,Nice,3,nice,0.4215,2,trust
118271,Candy Crush is a great game to play especially when you're trying to unwind and relax at the end of the work day,5,candy crush is a great game to play especially when youre trying to unwind and relax at the end of the work day,0.8316,2,trust
126784,Its a alr good has a couple of bugs,3,its a alr good has a couple of bugs,0.4404,2,trust
183197,Very nice,5,very nice,0.4754,2,trust
63160,Good,5,good,0.4404,2,trust
36659,Good,3,good,0.4404,2,trust
58204,Fun,5,fun,0.5106,2,positive
88614,fun,5,fun,0.5106,2,positive
63604,I love this game my 8000+ leval complete Very interesting game thnqq u so much,5,i love this game my 8000 leval complete very interesting game thnqq u so much,0.8016,2,positive
109329,Game is good,5,game is good,0.4404,2,trust
229979,So good,5,so good,0.4927,2,trust
43588,Nice gaming,2,nice gaming,0.4215,2,trust
271102,Good 👍,5,good,0.4404,2,trust
303137,Excellent,5,excellent,0.5719,2,trust
31675,"Hints are extremely annoying, game overall is fun, but they keep hints on all the time, I just want to use my brain to solve it.",3,hints are extremely annoying game overall is fun but they keep hints on all the time i just want to use my brain to solve it,0.4221,2,anticipation
84943,Super,5,super,0.5994,2,trust
94057,Amazing,5,amazing,0.5859,2,trust
270791,Amazing,5,amazing,0.5859,2,trust
179230,Sab se super game,5,sab se super game,0.5994,2,trust
154470,Love it,5,love it,0.6369,2,positive
217157,This App very important for the part time,5,this app very important for the part time,0.2716,2,trust
74220,Fun,5,fun,0.5106,2,positive
19541,Nice game,4,nice game,0.4215,2,trust
34768,nice,4,nice,0.4215,2,trust
287426,Woohoo,5,woohoo,0.5106,2,trust
289450,Good,3,good,0.4404,2,trust
113773,Love this game,5,love this game,0.6369,2,positive
171940,I've played this game for years and now if I receive a reward the game just closes and I have to start the same level over again. Five times in a row within an hour. Much more aggravation and it won't be worth playing at all. Fix your last update !!!!!,2,ive played this game for years and now if i receive a reward the game just closes and i have to start the same level over again five times in a row within an hour much more aggravation and it wont be worth playing at all fix your last update,0.5916,2,positive
198147,Like,5,like,0.3612,2,trust
247102,Very good games,5,very good games,0.4927,2,trust
53815,Love it,5,love it,0.6369,2,positive
81684,Best,5,best,0.6369,2,trust
5221,Nice game. It's get relax to mind.,4,nice game its get relax to mind,0.6908,2,trust
107424,Good,5,good,0.4404,2,trust
46955,Fantastic,5,fantastic,0.5574,2,trust
262534,Awesome,5,awesome,0.6249,2,trust
171037,Wrost app Interface Old interface is good,1,wrost app interface old interface is good,0.4404,2,trust
75960,Loving it,5,loving it,0.5994,2,trust
298766,Very good,5,very good,0.4927,2,trust
266543,Nice and amazing 😍,5,nice and amazing,0.765,2,trust
85964,Fun game to play,5,fun game to play,0.6908,2,positive
71573,Gj,5,gj,0.4588,2,trust
305319,Nice game,5,nice game,0.4215,2,trust
297081,Super,4,super,0.5994,2,trust
199639,Awesome,5,awesome,0.6249,2,trust
285591,Excellent game,5,excellent game,0.5719,2,trust
85050,Great game,5,great game,0.6249,2,trust
169974,Ok,5,ok,0.296,2,trust
145577,Good experience,5,good experience,0.4404,2,trust
308413,Like,5,like,0.3612,2,trust
122043,very good,5,very good,0.4927,2,trust
161644,Very wonderful,5,very wonderful,0.6115,2,trust
251594,Awesome,5,awesome,0.6249,2,trust
38034,Awesome,5,awesome,0.6249,2,trust
194328,Awesome game and stress reliver,5,awesome game and stress reliver,0.3182,2,negative
10948,Nice game,5,nice game,0.4215,2,trust
36138,Good,5,good,0.4404,2,trust
160519,Super..and make me relax,5,superand make me relax,0.4404,2,trust
66133,Good 👍 game 🎮,1,good game,0.4404,2,trust
291184,Fun to play,5,fun to play,0.6908,2,positive
93416,Great time too send,5,great time too send,0.6249,2,anticipation
56916,Excellent happy,5,excellent happy,0.8126,2,trust
262928,Good,5,good,0.4404,2,trust
194380,Super game,5,super game,0.5994,2,trust
248789,Super,5,super,0.5994,2,trust
49434,I just enjoying the game it's really good 😊🥰,5,i just enjoying the game its really good,0.7645,2,trust
168914,Nice game. Thank you,5,nice game thank you,0.6486,2,trust
30015,Fun,5,fun,0.5106,2,positive
67431,Fun,4,fun,0.5106,2,positive
42163,its game is very easy but fanfatic,5,its game is very easy but fanfatic,0.2724,2,trust
196593,Candy Crush is fun!,5,candy crush is fun,0.4019,2,positive
279873,Excellent,5,excellent,0.5719,2,trust
258960,Fun,5,fun,0.5106,2,positive
56159,Awesome App,5,awesome app,0.6249,2,trust
69300,My mom got me in love this is great for any age,5,my mom got me in love this is great for any age,0.8519,2,positive
146170,Good.,4,good,0.4404,2,trust
147649,good,4,good,0.4404,2,trust
151146,I enjoy the rest time,4,i enjoy the rest time,0.4939,2,positive
183767,Good,4,good,0.4404,2,trust
308539,Great game,5,great game,0.6249,2,trust
8172,Its fun,5,its fun,0.5106,2,positive
102415,Cool game I enjoy,5,cool game i enjoy,0.6705,2,positive
273480,Fun and very challenging,5,fun and very challenging,0.6361,2,positive
144142,Fun game,4,fun game,0.5106,2,positive
202658,Great,5,great,0.6249,2,trust
117848,Good,5,good,0.4404,2,trust
115283,The game is awesome,5,the game is awesome,0.6249,2,trust
71561,Fine,5,fine,0.2023,2,trust
208772,Just started playing but it's fun and addictive,5,just started playing but its fun and addictive,0.705,2,positive
216299,Very fun and relaxing..!!!,5,very fun and relaxing,0.7939,2,positive
225978,Relaxing,5,relaxing,0.4939,2,trust
52331,ok ok ok,5,ok ok ok,0.6808,2,trust
120042,I love the game so much,5,i love the game so much,0.6369,2,positive
294740,Good,3,good,0.4404,2,trust
218269,Very good game,5,very good game,0.4927,2,trust
50375,nice,5,nice,0.4215,2,trust
111070,Relaxing and enjoying👍,5,relaxing and enjoying,0.765,2,trust
231822,Good,5,good,0.4404,2,trust
249872,Good game,3,good game,0.4404,2,trust
157913,I love this game ❤️❤️❤️🥳🥳🇺🇸😁!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,i love this game,0.6369,2,positive
20833,"My go to game , it's relaxing and fun really enjoy this game. I love candy crush. It's my go to game. I love the challenge 's. I just love playing this game",5,my go to game its relaxing and fun really enjoy this game i love candy crush its my go to game i love the challenge s i just love playing this game,0.9753,2,positive
184925,Fun,5,fun,0.5106,2,positive
31114,Good,3,good,0.4404,2,trust
76406,Cool,5,cool,0.3182,2,positive
179220,Nice game,5,nice game,0.4215,2,trust
293945,Excellent game ⭐️⭐️⭐️⭐️⭐️🥰🥰🥰🥰🥰,5,excellent game,0.5719,2,trust
74630,Good,5,good,0.4404,2,trust
109635,Good game,5,good game,0.4404,2,trust
307213,Fun n enjoy,5,fun n enjoy,0.7579,2,positive
120047,Good game,5,good game,0.4404,2,trust
55673,Delicious,5,delicious,0.5719,2,positive
185088,"Nice Game,Stress free!",5,nice gamestress free,0.7269,2,trust
119900,Nice game i like very mush,5,nice game i like very mush,0.6486,2,trust
61592,Love it helps my critical thinking skills,5,love it helps my critical thinking skills,0.6705,2,positive
147233,Great,5,great,0.6249,2,trust
127164,Fun game I play err day.,4,fun game i play err day,0.6908,2,positive
232635,"Hours and hours of fun, tho some levels are impossible to get pass without a boosters. Still playing a month later and it's still fun. Sometimes you can watch an Ad to get boosters",4,hours and hours of fun tho some levels are impossible to get pass without a boosters still playing a month later and its still fun sometimes you can watch an ad to get boosters,0.7191,2,anticipation
28156,This is the best game ever.,5,this is the best game ever,0.6369,2,trust
203083,I love it more then ever even more now,5,i love it more then ever even more now,0.6369,2,positive
124260,Very interesting ❤️,5,very interesting,0.4576,2,positive
34625,"Relaxing, calms you down, entertaining for boredom...",5,relaxing calms you down entertaining for boredom,0.7269,2,positive
185534,I love it,5,i love it,0.6369,2,positive
287911,Favorite games,5,favorite games,0.4588,2,trust
32531,Nice game for you to play,5,nice game for you to play,0.6369,2,trust
83690,The game is very well,4,the game is very well,0.3384,2,trust
155240,Awesome,5,awesome,0.6249,2,trust
276662,Wow,5,wow,0.5859,2,trust
108974,Brain stronger game,5,brain stronger game,0.3818,2,trust
181353,Support,1,support,0.4019,2,trust
59917,Very good and interesting,5,very good and interesting,0.7316,2,positive
217994,Cute My favourite ♥️💯,2,cute my favourite,0.4588,2,positive
155519,Love to puzzles and games.,4,love to puzzles and games,0.6369,2,positive
294472,great,5,great,0.6249,2,trust
109051,Super GAme,5,super game,0.5994,2,trust
176692,Awesome!!,5,awesome,0.6249,2,trust
74928,FUN,5,fun,0.5106,2,positive
57222,Awesome,5,awesome,0.6249,2,trust
221594,Very cool game,5,very cool game,0.3804,2,positive
79731,Nice,5,nice,0.4215,2,trust
209659,Good,5,good,0.4404,2,trust
242199,Awesome,5,awesome,0.6249,2,trust
206612,Nice,5,nice,0.4215,2,trust
245468,"Why can't i enjoy advertising videos to win prizes????? What to do, to watch videos to get",3,why cant i enjoy advertising videos to win prizes what to do to watch videos to get,0.6336,2,anticipation
251693,Very nice game 👍,4,very nice game,0.4754,2,trust
228983,Really Good Experience!!!,5,really good experience,0.4927,2,trust
290218,Good,4,good,0.4404,2,trust
109147,Very nice game,4,very nice game,0.4754,2,trust
130811,Addictive in a good way,5,addictive in a good way,0.4404,2,trust
135796,play over 15yrs i love play this game very relaxing,5,play over 15yrs i love play this game very relaxing,0.9099,2,positive
223459,Stress and mind relaxing on the game,4,stress and mind relaxing on the game,0.1027,2,negative
283324,I love it,4,i love it,0.6369,2,positive
167113,I played this until level 4596 when all of a sudden boosters of any kind were removed I purchased a few more only to have them also removed I absolutely love this game since my husband passed but I cannot keep buying boosters. Any help would be appreciated.,2,i played this until level 4596 when all of a sudden boosters of any kind were removed i purchased a few more only to have them also removed i absolutely love this game since my husband passed but i cannot keep buying boosters any help would be appreciated,0.928,2,positive
96949,Very nice game ff so i am happy because i plays candy crush,5,very nice game ff so i am happy because i plays candy crush,0.8894,2,trust
20162,Best application,3,best application,0.6369,2,trust
144862,It been fun,5,it been fun,0.5106,2,positive
73870,Fun trying to beat my family...,4,fun trying to beat my family,0.5106,2,positive
307560,Nice game,5,nice game,0.4215,2,trust
77117,Ok,3,ok,0.296,2,trust
263477,Great,3,great,0.6249,2,trust
218993,Fun to play. Awsome!,4,fun to play awsome,0.6908,2,positive
127919,Easy and fun,4,easy and fun,0.7351,2,positive
74185,This game is very sexy,5,this game is very sexy,0.5709,2,trust
17981,I love playing this game.,5,i love playing this game,0.7184,2,positive
133794,Excellent,5,excellent,0.5719,2,trust
120470,Superb,5,superb,0.6249,2,positive
105598,Best Game Ever!!!!,5,best game ever,0.6369,2,trust
304927,Good game 🎮,4,good game,0.4404,2,trust
189341,Nice,5,nice,0.4215,2,trust
40950,It's very nice,5,its very nice,0.4754,2,trust
187110,It was the best thing to increase your brain power,5,it was the best thing to increase your brain power,0.7579,2,positive
199118,Nice,4,nice,0.4215,2,trust
23905,Great game great advancements!,5,great game great advancements,0.8481,2,trust
162879,excellent game,5,excellent game,0.5719,2,trust
8772,Stress relief,5,stress relief,0.0772,2,positive
47710,Loving and i love the game,5,loving and i love the game,0.8442,2,positive
104963,Enjoy playing immensely!😁,5,enjoy playing immensely,0.6124,2,trust
134564,Best game for escape stress,5,best game for escape stress,0.4767,2,negative
116394,I just want to play Candy Crush. I'm waiting for the game that comes up that won't let me play anymore until you want me to spend my money. I'm not spending money I am just playing the game. I have deleted this game and the past. I will do it again when I get to that one game that you give me only 15 moves to get an impossible amount of things or the puzzle is just set up that it is just impossible to wins.why do you have to make it about completion?,1,i just want to play candy crush im waiting for the game that comes up that wont let me play anymore until you want me to spend my money im not spending money i am just playing the game i have deleted this game and the past i will do it again when i get to that one game that you give me only 15 moves to get an impossible amount of things or the puzzle is just set up that it is just impossible to winswhy do you have to make it about completion,0.6808,2,anticipation
199025,It is very awesome game but adds is very tooooooooo much😆,4,it is very awesome game but adds is very tooooooooo much,0.4012,2,trust
261398,"Sweet, tasty, delicious. I love it. It helps in critical thinking",5,sweet tasty delicious i love it it helps in critical thinking,0.9042,2,positive
150581,"It's a very nice game , helps you feel releaved",5,its a very nice game helps you feel releaved,0.7146,2,trust
308524,great,5,great,0.6249,2,trust
135385,Great,5,great,0.6249,2,trust
304490,Very fun,5,very fun,0.5563,2,positive
260515,Popular game,4,popular game,0.4215,2,trust
56709,Excellent game,5,excellent game,0.5719,2,trust
282444,So fun to play,5,so fun to play,0.7397,2,positive
110047,Nice game👌👌👌👍👍👍🤔🤔🤔🤓🤓🤓,5,nice game,0.4215,2,trust
241017,It's alright...,5,its alright,0.25,2,trust
249124,Its fun game,5,its fun game,0.5106,2,positive
254132,"So far so good, keeps your mind sharp",5,so far so good keeps your mind sharp,0.6213,2,trust
306372,Love it is fun,5,love it is fun,0.8176,2,positive
199149,Good,4,good,0.4404,2,trust
292932,Nice game,5,nice game,0.4215,2,trust
193109,Levels vary always ..challenging!I guarantee a fun game!!,5,levels vary always challengingi guarantee a fun game,0.6486,2,positive
127948,Fun,5,fun,0.5106,2,positive
38674,Love it,5,love it,0.6369,2,positive
219459,Great game,5,great game,0.6249,2,trust
238927,nice game,4,nice game,0.4215,2,trust
307970,Aap all well so all to gk rtgsdkhd ff SF for a hot summer day camp in Dwarka new to a es te everyone hai na ki nahi kar rahe ho Aslam beti Allah is walking in the redio hai na hai faizan o to gk rtgsdkhd hai na hojaye gb se antey kar mru dj m shrv gbtbtbthrf a sakta h kya kar Rahi hu hu hai to gk rtgsdkhd hai na hai to ham Jawan Hain mashallah ok with his father and mother in tha hai faizan hai na hai faizan to gk quiz to ham dono ho Aslam beti Allah Mubarak ho Aslam beti ko hai na ki kro m.asim,5,aap all well so all to gk rtgsdkhd ff sf for a hot summer day camp in dwarka new to a es te everyone hai na ki nahi kar rahe ho aslam beti allah is walking in the redio hai na hai faizan o to gk rtgsdkhd hai na hojaye gb se antey kar mru dj m shrv gbtbtbthrf a sakta h kya kar rahi hu hu hai to gk rtgsdkhd hai na hai to ham jawan hain mashallah ok with his father and mother in tha hai faizan hai na hai faizan to gk quiz to ham dono ho aslam beti allah mubarak ho aslam beti ko hai na ki kro masim,0.7269,2,trust
101487,I love this game so much. It's not difficult to play you just need to think.,5,i love this game so much its not difficult to play you just need to think,0.6456,2,positive
28287,Fun,5,fun,0.5106,2,positive
20828,Super,5,super,0.5994,2,trust
305855,Ok,5,ok,0.296,2,trust
47210,Good fun,5,good fun,0.7351,2,positive
91111,nice gane,5,nice gane,0.4215,2,trust
172645,Very good,5,very good,0.4927,2,trust
144638,Fun,4,fun,0.5106,2,positive
33176,Awesome 💯,5,awesome,0.6249,2,trust
135043,Good,5,good,0.4404,2,trust
44230,time pass best good entertainment very funny especially for children,5,time pass best good entertainment very funny especially for children,0.92,2,anticipation
66893,nice,5,nice,0.4215,2,trust
131134,Good 👍,4,good,0.4404,2,trust
278867,Great game.,5,great game,0.6249,2,trust
112693,Good,5,good,0.4404,2,trust
198601,"Addictive, fun",5,addictive fun,0.5106,2,positive
302133,"Very good game, it relieves stress. Also, very enjoyable.",5,very good game it relieves stress also very enjoyable,0.7258,2,trust
94762,Fun game doesn't require spending to progress,5,fun game doesnt require spending to progress,0.7269,2,positive
224085,Good game,4,good game,0.4404,2,trust
137206,Fun game,5,fun game,0.5106,2,positive
150105,Fun and fast play.,5,fun and fast play,0.6908,2,positive
229134,Good,5,good,0.4404,2,trust
121271,Nice,5,nice,0.4215,2,trust
130185,Nice,5,nice,0.4215,2,trust
18176,Relaxing,5,relaxing,0.4939,2,trust
251882,Not bad,4,not bad,0.431,2,negative
129344,It's ful joy and mind activater.,5,its ful joy and mind activater,0.5859,2,positive
255720,Amazing,5,amazing,0.5859,2,trust
260157,1476 level is very hard. so i want to unistall this apps.i request you change the 1476 level then i play..,1,1476 level is very hard so i want to unistall this appsi request you change the 1476 level then i play,0.4172,2,trust
272933,Very good game,5,very good game,0.4927,2,trust
90384,Dam good my hood,5,dam good my hood,0.4404,2,trust
55248,Its great game,5,its great game,0.6249,2,trust
98517,Love it,5,love it,0.6369,2,positive
303187,Great game I've had it for years love it,5,great game ive had it for years love it,0.8519,2,positive
110751,Great Game,5,great game,0.6249,2,trust
129534,Nice,5,nice,0.4215,2,trust
141222,"Relax game, recomand",5,relax game recomand,0.4404,2,trust
15146,Good,4,good,0.4404,2,trust
132909,Delicious experience,5,delicious experience,0.5719,2,positive
130216,Nice Game,4,nice game,0.4215,2,trust
263798,"Interesting game, superb 👌",5,interesting game superb,0.7783,2,positive
79487,Very Delicious game😊,5,very delicious game,0.6115,2,positive
58592,Best,5,best,0.6369,2,trust
132757,Fun,5,fun,0.5106,2,positive
265811,I like,5,i like,0.3612,2,trust
20821,its adorable,5,its adorable,0.4939,2,positive
218603,Lots of fun,5,lots of fun,0.5106,2,positive
85989,Fun to pass tome,5,fun to pass tome,0.5106,2,positive
88716,This game is good plus the all stars tournament is great also I'm competing from Minneapolis Minnesota I was in second place when they told me I qualified for the upcoming all stars tournament witch is good news and I'm having lots of fun hope y'all download and also rate and give them feedback about what needs work and also how your progress is going.,4,this game is good plus the all stars tournament is great also im competing from minneapolis minnesota i was in second place when they told me i qualified for the upcoming all stars tournament witch is good news and im having lots of fun hope yall download and also rate and give them feedback about what needs work and also how your progress is going,0.9468,2,positive
267926,Great fun,5,great fun,0.8126,2,positive
79877,I love this game support from hyderabad,5,i love this game support from hyderabad,0.7845,2,positive
164503,I love this game. Very relaxing,5,i love this game very relaxing,0.8268,2,positive
186437,Having a lot of fun,5,having a lot of fun,0.5106,2,positive
100193,Super fun and addictive 🤘🤘,5,super fun and addictive,0.802,2,positive
249093,Excellent !!!,5,excellent,0.5719,2,trust
174242,I have fun playing this game every day and winning units to get free gift cards,5,i have fun playing this game every day and winning units to get free gift cards,0.9287,2,positive
149305,A very good game 😄😄😄😄😄😄🗻🗻😄😄🗻🗻🗻🗻😄😄😍😍😎😄😄😍😍,5,a very good game,0.4927,2,trust
259276,Nice,5,nice,0.4215,2,trust
220573,time pass full enjoy us brain..... full masti,5,time pass full enjoy us brain full masti,0.4939,2,positive
188631,Divine,5,divine,0.5574,2,trust
280477,Best game so sweet,5,best game so sweet,0.8173,2,trust
50334,This game is very nice and happy 😁😊 this game 🎮 is very good for me and my family,5,this game is very nice and happy this game is very good for me and my family,0.882,2,trust
298131,Ek number,5,ek number,0.0772,2,trust
46095,Time consuming passes time fun something to do to pass time,5,time consuming passes time fun something to do to pass time,0.5106,2,anticipation
146918,Relaxing,5,relaxing,0.4939,2,trust
248374,Free fire addama come,5,free fire addama come,0.2263,2,trust
63244,I can play this game 4 hours,5,i can play this game 4 hours,0.34,2,trust
83472,Verry nice,5,verry nice,0.4215,2,trust
227934,Very nice,5,very nice,0.4754,2,trust
123127,Very good game I have a lot of fun,5,very good game i have a lot of fun,0.7574,2,positive
146715,It's fun but expensive to keep playing,4,its fun but expensive to keep playing,0.5187,2,positive
170700,Nice,5,nice,0.4215,2,trust
272467,I love this game❤,5,i love this game,0.6369,2,positive
33303,Love this game,5,love this game,0.6369,2,positive
208468,Best,4,best,0.6369,2,trust
199957,Its fun and enjoyable,5,its fun and enjoyable,0.7351,2,positive
80404,It's a good pass time game,4,its a good pass time game,0.4404,2,anticipation
206603,Is good,5,is good,0.4404,2,trust
76190,I like this Game so so so so so so so so so so so so so so so so so so so so so so so so so so so so so much 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 I won alot of challenge . And now I am in 38 . Thank you so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so much ❤,5,i like this game so so so so so so so so so so so so so so so so so so so so so so so so so so so so so much i won alot of challenge and now i am in 38 thank you so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so much,0.8605,2,negative
216146,This super game,5,this super game,0.5994,2,trust
59356,Delicious,5,delicious,0.5719,2,positive
136988,Its more fun in the philippines,5,its more fun in the philippines,0.5563,2,positive
9057,Fun and simple,4,fun and simple,0.5106,2,positive
237951,Since the last update the game keeps freezing up on me and I have to restart my phone every time!! This definitely needs to be fixed!!,2,since the last update the game keeps freezing up on me and i have to restart my phone every time this definitely needs to be fixed,0.4069,2,trust
173003,A very nice game this is one of the best crush sega i have ever played,5,a very nice game this is one of the best crush sega i have ever played,0.8439,2,trust
246697,Nice,5,nice,0.4215,2,trust
17281,I love this game,5,i love this game,0.6369,2,positive
158954,Nice game ever but literally im about to finish the game to continue it im not getting ads to keep playing how could i complete😞😞so pls make sure to clear my problem as soon as possible,3,nice game ever but literally im about to finish the game to continue it im not getting ads to keep playing how could i completeso pls make sure to clear my problem as soon as possible,0.7469,2,trust
243000,Nice,1,nice,0.4215,2,trust
102321,Very good,5,very good,0.4927,2,trust
30401,Good,5,good,0.4404,2,trust
181807,Very interesting game is this,5,very interesting game is this,0.4576,2,positive
181655,Relax,4,relax,0.4404,2,trust
111819,Nice 👍 game,5,nice game,0.4215,2,trust
232727,"An enjoyable game, helps me cool my mind and body.",5,an enjoyable game helps me cool my mind and body,0.7783,2,positive
57221,Great game,5,great game,0.6249,2,trust
45991,Awesome,5,awesome,0.6249,2,trust
60463,Great,5,great,0.6249,2,trust
31887,Best game ever,5,best game ever,0.6369,2,trust
239142,Such a great game😍,5,such a great game,0.6249,2,trust
176025,This game is so addictive so much fun,5,this game is so addictive so much fun,0.5542,2,positive
93318,I enjoy the game.,5,i enjoy the game,0.4939,2,trust
299892,Wonderful game,5,wonderful game,0.5719,2,trust
133719,Awesome game!!!!,5,awesome game,0.6249,2,trust
10534,Awesome 👌,5,awesome,0.6249,2,trust
24639,Nice game,5,nice game,0.4215,2,trust
292806,Good,3,good,0.4404,2,trust
276189,Nice game,4,nice game,0.4215,2,trust
238493,Cool,5,cool,0.3182,2,positive
277865,Enjoy playing,5,enjoy playing,0.6124,2,trust
68096,Good,5,good,0.4404,2,trust
222921,Good gem,1,good gem,0.4404,2,positive
237428,Very good game Jk.,4,very good game jk,0.6549,2,trust
257158,I like the game but the store isn't working and I'm not able to spend my gold bars 😡 plz fix. Asked weeks ago to fix. Still not fixed,2,i like the game but the store isnt working and im not able to spend my gold bars plz fix asked weeks ago to fix still not fixed,0.296,2,positive
199125,Because I like the candy crush saga,5,because i like the candy crush saga,0.2263,2,trust
248302,Nice,5,nice,0.4215,2,trust
258610,Fantastic,5,fantastic,0.5574,2,trust
162422,Fun addictive always!!,5,fun addictive always,0.5106,2,positive
245118,Shivam NFL You Want To Mar,5,shivam nfl you want to mar,0.0772,2,negative
235446,I love this game,5,i love this game,0.6369,2,positive
223500,Good taim pass at oops,5,good taim pass at oops,0.4404,2,trust
142905,Fun,5,fun,0.5106,2,positive
298158,Like it so far,5,like it so far,0.3612,2,trust
194550,Good,4,good,0.4404,2,trust
181363,Interesting and challenging.,5,interesting and challenging,0.5106,2,positive
186086,Fun,4,fun,0.5106,2,positive
238203,Nice app,5,nice app,0.4215,2,trust
305092,Very easy game,5,very easy game,0.4927,2,trust
