,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
193420,Game keeps dropping after ads. Game says its suppose to release stress this game is totally stressing me out!!!!!! Now it's dropping during the game.,1,game keeps dropping after ads game says its suppose to release stress this game is totally stressing me out now its dropping during the game,-0.6801,0,negative
10575,No extra moves,5,no extra moves,-0.296,0,positive
229797,Good time killer,5,good time killer,-0.34,0,anticipation
816,Boycott Sweden 😡😤🤬,1,boycott sweden,-0.3182,0,negative
237470,Since upgrading two days ago it keeps freezing after every lost level at the buy more moves screen. I have to close and reopen every time. Very frustrating,2,since upgrading two days ago it keeps freezing after every lost level at the buy more moves screen i have to close and reopen every time very frustrating,-0.7089,0,negative
276407,I watch the ads to get bonus turns. But it takes 3 ads to watch and the ads keep freezing on the 3rd ad. I'm losing my turns and my lives. This game is not fun when it cheats me of my winnings,2,i watch the ads to get bonus turns but it takes 3 ads to watch and the ads keep freezing on the 3rd ad im losing my turns and my lives this game is not fun when it cheats me of my winnings,-0.6432,0,anticipation
160227,Terrible always spam ads,1,terrible always spam ads,-0.6808,0,negative
190352,Quite hard but makes me think and calculate my steps which has impact in day to day activities,5,quite hard but makes me think and calculate my steps which has impact in day to day activities,-0.0891,0,trust
75605,Horrifying,5,horrifying,-0.5719,0,negative
228039,#Stress Buster,4,stress buster,-0.4215,0,negative
236261,Very addicting and hard,4,very addicting and hard,-0.1689,0,trust
204858,Been addict to this game..thanks Candy crush,5,been addict to this gamethanks candy crush,-0.1531,0,trust
116931,Ads take far to long. Irritating!,5,ads take far to long irritating,-0.4588,0,negative
96885,Why you give ad waste ful game,1,why you give ad waste ful game,-0.4215,0,negative
25134,"The new map update is ugly as hell, it doesn't ""feel"" like you progressed into the game.",1,the new map update is ugly as hell it doesnt feel like you progressed into the game,-0.8753,0,negative
65779,Stupid levels,2,stupid levels,-0.5267,0,negative
292607,Hard to put down once you start,5,hard to put down once you start,-0.1027,0,anticipation
186050,"I don't want to spend money for cheats. I don't want a full piggy bank. I want to be able to play and pass levels... But many levels are impossible even with multiple cheats. Full of obnoxious popups and annoying audio. ETA I see you still haven't learned, in fact, your game is even worse now. Deleted and further downgraded in rating.",1,i dont want to spend money for cheats i dont want a full piggy bank i want to be able to play and pass levels but many levels are impossible even with multiple cheats full of obnoxious popups and annoying audio eta i see you still havent learned in fact your game is even worse now deleted and further downgraded in rating,-0.9512,0,negative
178403,It a way of relieving stress,5,it a way of relieving stress,-0.0772,0,positive
268716,Frustrated at times but I break through and figure how to beat the level.,5,frustrated at times but i break through and figure how to beat the level,-0.296,0,trust
116448,It's a time killer I've played worse games. It's fun makes you think,5,its a time killer ive played worse games its fun makes you think,-0.4019,0,anticipation
265141,I'm addicted to candy crush :),5,im addicted to candy crush,-0.1531,0,trust
138543,"Boring, dumb, I used it for Tapjoy in my other games.",1,boring dumb i used it for tapjoy in my other games,-0.6808,0,negative
226434,Since last week it started freezing after passing the level... I have to re start it again so I can continue playing... I really hate that!,4,since last week it started freezing after passing the level i have to re start it again so i can continue playing i really hate that,-0.5154,0,trust
242061,Events disappear. Customer service is awful. Lost so much $$ on this game.,1,events disappear customer service is awful lost so much on this game,-0.7351,0,negative
109940,Enjoy game with exception of how to destroy the bug. 3 months trying to destroy a bug object. Uninstaller game,3,enjoy game with exception of how to destroy the bug 3 months trying to destroy a bug object uninstaller game,-0.5859,0,negative
280407,Slightly stressful,4,slightly stressful,-0.4601,0,trust
143848,"Candy crush went from being an enjoyable, relaxing and addictive game to really annoying, hard and irritating. This new update is all shades of terrible. I regret updating. The levels are so hard, less moves. You are sucked at a level for days. Naaa I had to delete the app. Games are supposed to be relaxing.",1,candy crush went from being an enjoyable relaxing and addictive game to really annoying hard and irritating this new update is all shades of terrible i regret updating the levels are so hard less moves you are sucked at a level for days naaa i had to delete the app games are supposed to be relaxing,-0.8201,0,negative
131038,Are yar aftar 3 dys not a canect game fb what's a problem,1,are yar aftar 3 dys not a canect game fb whats a problem,-0.4019,0,negative
106537,In candy crush you have to use your mind,3,in candy crush you have to use your mind,-0.1531,0,trust
61931,No comment,5,no comment,-0.296,0,trust
80801,No no no game,1,no no no game,-0.6808,0,trust
180296,Game is so bad no ads watching she is bad,1,game is so bad no ads watching she is bad,-0.9093,0,negative
141915,Good...but time killing,4,goodbut time killing,-0.6597,0,negative
23774,Stress releasing game,5,stress releasing game,-0.4215,0,negative
293319,"Poor service so slow, I just uninstall",1,poor service so slow i just uninstall,-0.4767,0,trust
308312,This game kills depression. Fact,5,this game kills depression fact,-0.802,0,trust
88836,"To many ads , I think it's hard to waste your time watching ads for small compensation.",2,to many ads i think its hard to waste your time watching ads for small compensation,-0.4939,0,negative
88867,Worst game in the world,4,worst game in the world,-0.6249,0,trust
254271,Hey I just want to know why we need to have internet connection to spend our gold. I was practically off the grid for almost 2 weeks with no internet and no cell reception and I really needed to buy extra moves. I almost deleted the game due to frustration because I could not spend my gold bars. I will be probably heading back to the same place in 2-3 weeks and I'm wondering if I'll even keep it now knowing my gold bars are useless offline,3,hey i just want to know why we need to have internet connection to spend our gold i was practically off the grid for almost 2 weeks with no internet and no cell reception and i really needed to buy extra moves i almost deleted the game due to frustration because i could not spend my gold bars i will be probably heading back to the same place in 23 weeks and im wondering if ill even keep it now knowing my gold bars are useless offline,-0.895,0,positive
80486,The game is entertaining but the constant pop ups and ads are annoying.,3,the game is entertaining but the constant pop ups and ads are annoying,-0.3818,0,positive
282828,I've never played before these games. After downloading a few I'm hooked on this one. No ad interruptions like those others which drove me nuts. Thumbs up!,5,ive never played before these games after downloading a few im hooked on this one no ad interruptions like those others which drove me nuts thumbs up,-0.6943,0,negative
34652,Dis game is mind thinking game.sometime tough levels there.thinking very diffecult. So tht level is completed.,5,dis game is mind thinking gamesometime tough levels therethinking very diffecult so tht level is completed,-0.128,0,trust
141883,Time killer,5,time killer,-0.6486,0,anticipation
152171,Still pulling dirty tricks to scam kids and olds out of $3.99.,1,still pulling dirty tricks to scam kids and olds out of 399,-0.7964,0,negative
438,If there was a f zero star rating I would have chosen that this m f game belongs to Sweden where they burned the holy Quran not only that there is a level in candy crush where there is written the name of ALLAH.I just wanna tell all my Muslim brothers to delete it and as a f...ing game from a f...ing country cannot be in our mobile phones....,1,if there was a f zero star rating i would have chosen that this m f game belongs to sweden where they burned the holy quran not only that there is a level in candy crush where there is written the name of allahi just wanna tell all my muslim brothers to delete it and as a fing game from a fing country cannot be in our mobile phones,-0.1531,0,positive
288055,Is a good app but am not sure,4,is a good app but am not sure,-0.1263,0,trust
2054,Very Bad 😞,1,very bad,-0.5849,0,negative
239101,Forced to update the game and now I can't play unless I pay for items,1,forced to update the game and now i cant play unless i pay for items,-0.5775,0,trust
77403,It's a fun game to kill time,5,its a fun game to kill time,-0.34,0,anticipation
184747,Very bad game👊👊👊,1,very bad game,-0.5849,0,negative
90964,no words,4,no words,-0.296,0,negative
184889,Always too difficult to clear levels without boosters and in app ads are worst and scams. Also these ads hang and freeze my Redmi Note 11. I have start hating this game now.,3,always too difficult to clear levels without boosters and in app ads are worst and scams also these ads hang and freeze my redmi note 11 i have start hating this game now,-0.8979,0,negative
274874,You know it's sad how this game has changed from a fun past time to now it's a 'pay to pass' type of game. Now you have come along and limited the number of lives a person can receive a day is the last draw for me!! After 9 years of faithful play and spending real money on this game I will no longer be patronizing this money hungry app!! You guys should be ashamed of yourself on how you've ruined the game of Candy Crush by making it so difficult to pass levels without paying for extra moves!!,1,you know its sad how this game has changed from a fun past time to now its a pay to pass type of game now you have come along and limited the number of lives a person can receive a day is the last draw for me after 9 years of faithful play and spending real money on this game i will no longer be patronizing this money hungry app you guys should be ashamed of yourself on how youve ruined the game of candy crush by making it so difficult to pass levels without paying for extra moves,-0.829,0,positive
285728,Stress reliever...,5,stress reliever,-0.0772,0,negative
234343,My game is always hang my phone and the is Stop,1,my game is always hang my phone and the is stop,-0.296,0,trust
200006,Hanging problem... Net work issues...,3,hanging problem net work issues,-0.4019,0,negative
72820,Kills times,5,kills times,-0.5423,0,trust
205369,"Fun, but constant annoying pop-ups",4,fun but constant annoying popups,-0.34,0,positive
105037,Its really fu,5,its really fu,-0.7178,0,trust
107616,I really really enjoy candy crush to bad I can't get cash or gifts cards for my experience,5,i really really enjoy candy crush to bad i cant get cash or gifts cards for my experience,-0.1512,0,trust
257138,"New update sucks 😔 I hate candy crush , I don't get boosters at all u ppl have stopped the every single possible way to earn a booster 😫😫, it's not a game relax ur mind instead it stresses out us. #nobooster #nocandycrush 😠😠",1,new update sucks i hate candy crush i dont get boosters at all u ppl have stopped the every single possible way to earn a booster its not a game relax ur mind instead it stresses out us nobooster nocandycrush,-0.9202,0,positive
290402,Bad experience,1,bad experience,-0.5423,0,negative
107907,Fun but frustrating at times.,3,fun but frustrating at times,-0.4019,0,positive
211818,"Incredibly misleading ""rewards."" I complete a challenge just to get a ""discount"" on an item that'll cost real life money? That's a joke. It's a decent time killer, but anything that TRICKS you into spending money should be illegal.",1,incredibly misleading rewards i complete a challenge just to get a discount on an item thatll cost real life money thats a joke its a decent time killer but anything that tricks you into spending money should be illegal,-0.8104,0,positive
75015,I'm a counselor and this game relieves my stress ..,5,im a counselor and this game relieves my stress,-0.0772,0,trust
95904,Repetitive and kinda boring,3,repetitive and kinda boring,-0.4601,0,negative
242397,Needs to stop the crashing. Or the android company Has to.,1,needs to stop the crashing or the android company has to,-0.296,0,trust
138511,Just good but not interesting,2,just good but not interesting,-0.2351,0,positive
84632,Im still team candy crush let's get it. I'm a candy holic! 🤗🤩🍫🍬🍭,5,im still team candy crush lets get it im a candy holic,-0.1531,0,trust
80869,idk,5,idk,-0.1027,0,trust
301726,"Its a great game, but I hate that everything has a price",4,its a great game but i hate that everything has a price,-0.5423,0,negative
179210,"It releases stress, so addicting",5,it releases stress so addicting,-0.4215,0,negative
120214,Candy crush still pulls me in.,5,candy crush still pulls me in,-0.1531,0,trust
139481,Bad,1,bad,-0.5423,0,negative
120401,Good game to kill time,5,good game to kill time,-0.4215,0,anticipation
228081,Candy crush has been glitching lately. It freezes after I win. Then I have to close the app and come back later to play. I've had this game for years and I'm very disappointed. I'm at the mud 2000's level and it's very disappointing.,2,candy crush has been glitching lately it freezes after i win then i have to close the app and come back later to play ive had this game for years and im very disappointed im at the mud 2000s level and its very disappointing,-0.3369,0,negative
266122,Blood pressure is up,4,blood pressure is up,-0.296,0,negative
214275,Its a very game that can take away your stress i like it,5,its a very game that can take away your stress i like it,-0.0772,0,negative
18715,Very hard game cheater game,1,very hard game cheater game,-0.6659,0,trust
258181,Every one has advertise if u can't clear the stage to get extra moov but in my game i can't get advertisement so that my game is too difficult to play so i uninstall it. Bye bye candy crush,1,every one has advertise if u cant clear the stage to get extra moov but in my game i cant get advertisement so that my game is too difficult to play so i uninstall it bye bye candy crush,-0.3903,0,anticipation
146831,Review bombing King for doing 'Crash: on the run' dirty.,1,review bombing king for doing crash on the run dirty,-0.6808,0,negative
244242,I am sorry,1,i am sorry,-0.0772,0,trust
125354,Xpernah boring...,5,xpernah boring,-0.3182,0,negative
79224,Such a tricky game,1,such a tricky game,-0.1531,0,trust
289527,"For a game that starts with ""relax and play candy"", it isn't very relaxing. The hard levels happen too often and most are too hard to be relaxing.",2,for a game that starts with relax and play candy it isnt very relaxing the hard levels happen too often and most are too hard to be relaxing,-0.4053,0,anticipation
231842,Using my already purchased owned points through hoops is unacceptable! Please make this a ease! Stop making it difficult!,3,using my already purchased owned points through hoops is unacceptable please make this a ease stop making it difficult,-0.4404,0,positive
83784,This is so boring because of lifes only 5 life's is their and the time,5,this is so boring because of lifes only 5 lifes is their and the time,-0.4572,0,negative
192712,Bad game life very little and chances very poor and tough level chances very poor note the point and update game,1,bad game life very little and chances very poor and tough level chances very poor note the point and update game,-0.8583,0,negative
62862,Menyenangkan main game ini untuk killing time,5,menyenangkan main game ini untuk killing time,-0.6597,0,positive
255607,Stress relieving,5,stress relieving,-0.0772,0,positive
173513,Time killer and like a drug!,5,time killer and like a drug,-0.4215,0,anticipation
224404,"Very bad game. In this game have lot of flaws and bugs. So don't install and play,even we update the game also the issue is not clear so report the game.",1,very bad game in this game have lot of flaws and bugs so dont install and playeven we update the game also the issue is not clear so report the game,-0.7164,0,negative
3127,We are boycott,1,we are boycott,-0.3182,0,negative
2905,Boycott sweden apps,1,boycott sweden apps,-0.3182,0,negative
151858,Worst app ever,1,worst app ever,-0.6249,0,trust
182210,FREAKING ADS!!!!!!!!!!!!!!!!!!! I am about to Uninstall it.,2,freaking ads i am about to uninstall it,-0.4215,0,trust
308049,very dishonest game,1,very dishonest game,-0.6115,0,negative
120151,Very bad game only increase stress level,1,very bad game only increase stress level,-0.6478,0,positive
120878,This is a worst game,1,this is a worst game,-0.6249,0,trust
72124,Its like tricky cheating,4,its like tricky cheating,-0.4019,0,trust
146687,Terrible experience It's not stress free at all,1,terrible experience its not stress free at all,-0.5377,0,negative
13653,"Game is good , but it is irritating me because it gives me suggestions of breaking candy with in 1 sec , so I am not playing with my way.",3,game is good but it is irritating me because it gives me suggestions of breaking candy with in 1 sec so i am not playing with my way,-0.6524,0,trust
92,I don't like this app because it's a Sweden made,1,i dont like this app because its a sweden made,-0.2755,0,trust
177952,Stress buster,5,stress buster,-0.4215,0,negative
83642,First I played as guest after login from Facebook all my gold was gone. This is soo bad,1,first i played as guest after login from facebook all my gold was gone this is soo bad,-0.2732,0,positive
98534,This Game SUCKS IT'S A SCAM IF YOU MAKE PURCHASES! THEY FALSE ADVERTISE RO THE EXTREME! USE CAUTION!! DON'T WASTE YOUR MONEY!,1,this game sucks its a scam if you make purchases they false advertise ro the extreme use caution dont waste your money,-0.5951,0,negative
293463,Why no ads my game,5,why no ads my game,-0.296,0,trust
229655,"New update very bad, after complete level app is hanged.",1,new update very bad after complete level app is hanged,-0.5849,0,trust
84219,Burst my stress... Candy Crush is my stress buster,5,burst my stress candy crush is my stress buster,-0.7351,0,negative
164290,Time killer,3,time killer,-0.6486,0,anticipation
7453,Some of the levels are unnecessarily difficult to goad you into buying more power ups. At that point you either pay up or wait for the AI to give you a fair enough puzzle. But that's the way it is I guess.,4,some of the levels are unnecessarily difficult to goad you into buying more power ups at that point you either pay up or wait for the ai to give you a fair enough puzzle but thats the way it is i guess,-0.0772,0,positive
194665,Bakwas game 147 level ka moves itna kam or jelly inta zyada ki mives khatam hoja te hai or jab 1or2 moves rehenge tab bomb bante hai bilkul bakwas hai,1,bakwas game 147 level ka moves itna kam or jelly inta zyada ki mives khatam hoja te hai or jab 1or2 moves rehenge tab bomb bante hai bilkul bakwas hai,-0.4939,0,trust
193819,Not liking that I cant use the lives gifted to me. Only 20 a day.,1,not liking that i cant use the lives gifted to me only 20 a day,-0.3089,0,positive
230583,No one hits the jack pot and waiting 65 hours for the next chapter!!!,2,no one hits the jack pot and waiting 65 hours for the next chapter,-0.296,0,trust
123364,Sometimes at some level the algorithm makes sure you don't win unless you purchase or watch ads no matter how hard you try or calculate. Uninstalled!!!,1,sometimes at some level the algorithm makes sure you dont win unless you purchase or watch ads no matter how hard you try or calculate uninstalled,-0.506,0,trust
57259,it tell you out moves when there is more moves it cheat you,2,it tell you out moves when there is more moves it cheat you,-0.5046,0,negative
299875,This advert is so disturbing and am tired of seeing please block it from my account,1,this advert is so disturbing and am tired of seeing please block it from my account,-0.829,0,trust
106931,Nice refreshing game. It releases stress n calm me when I am angry,4,nice refreshing game it releases stress n calm me when i am angry,-0.25,0,positive
235545,Why the background on candycrush keep freezing never had this problem before.,4,why the background on candycrush keep freezing never had this problem before,-0.5461,0,negative
194304,Bad,1,bad,-0.5423,0,negative
34381,Very fun n stressful when stuck hahah,5,very fun n stressful when stuck hahah,-0.2466,0,positive
293476,It takes really long to load I've tried since this afternoon and it keeps failing 😞,1,it takes really long to load ive tried since this afternoon and it keeps failing,-0.5106,0,anticipation
4640,There is alot of problems with life And to much demand of purchasing anything 😒,1,there is alot of problems with life and to much demand of purchasing anything,-0.4939,0,negative
247511,I 💕 Candy Crush Saga,5,i candy crush saga,-0.1531,0,trust
228677,Battling my porn addiction ✊🏿,5,battling my porn addiction,-0.2732,0,negative
63938,Candy crush,2,candy crush,-0.1531,0,trust
82727,No explanation,5,no explanation,-0.296,0,trust
261061,In 1397 level no key is given why? wrost game .,1,in 1397 level no key is given why wrost game,-0.296,0,trust
113831,Very much bad.....,1,very much bad,-0.5829,0,negative
20067,Very bad game,1,very bad game,-0.5849,0,negative
302429,I was purchased time 6hrs against 69 cubes when purchasing done i lost my cubes and cash money but no time no cubes have received... Almost bakwassss app,1,i was purchased time 6hrs against 69 cubes when purchasing done i lost my cubes and cash money but no time no cubes have received almost bakwassss app,-0.7391,0,anticipation
235125,Very bad game it is total controlled by computer,1,very bad game it is total controlled by computer,-0.5849,0,negative
305932,Fix the problem with my game,4,fix the problem with my game,-0.4019,0,negative
23960,Hard to play in tablet. No landscape mode,1,hard to play in tablet no landscape mode,-0.0516,0,trust
203455,I don't have this game I will never have this game and the way it takes you to the store when your trying to close the app is a cheap shot. Its a poor way to advertise. It makes sure people don't want to play. Ever,1,i dont have this game i will never have this game and the way it takes you to the store when your trying to close the app is a cheap shot its a poor way to advertise it makes sure people dont want to play ever,-0.4692,0,negative
122325,Frustrating,3,frustrating,-0.4404,0,trust
293905,Hello I'm having a problem with my gift storage and I'm losing my gifts(gold ounces). It's really frustrating.,2,hello im having a problem with my gift storage and im losing my giftsgold ounces its really frustrating,-0.6801,0,negative
116351,Too god but I can't watch the ads making it difficult for me to continue,3,too god but i cant watch the ads making it difficult for me to continue,-0.4019,0,anticipation
117547,"Pathetic Game. 1918 level was a fraud, I lost my win streak just because of their nonsense algorithm 😬",1,pathetic game 1918 level was a fraud i lost my win streak just because of their nonsense algorithm,-0.8271,0,negative
156507,Right now Candy crush gonna be irriteted. Very irriteted levels. Im stucked on 3633 from last two years,1,right now candy crush gonna be irriteted very irriteted levels im stucked on 3633 from last two years,-0.1531,0,trust
164490,The object of the game is not clear,4,the object of the game is not clear,-0.2924,0,trust
197723,I found this game very very bad,1,i found this game very very bad,-0.6214,0,trust
14791,"Stage no 3029 i waited for last bunny to drop down and until i finish my candy it never go out, stupid designer just make us to use all the candy bar. It stops my streak, stupid glitch, I'll never play this game again!!!",1,stage no 3029 i waited for last bunny to drop down and until i finish my candy it never go out stupid designer just make us to use all the candy bar it stops my streak stupid glitch ill never play this game again,-0.4912,0,negative
17075,West bad bad bad wery bad,1,west bad bad bad wery bad,-0.9325,0,negative
196974,Candy crush App store not opening,2,candy crush app store not opening,-0.1531,0,positive
145161,bad,1,bad,-0.5423,0,negative
94639,Very good 😊 no problem so far,5,very good no problem so far,-0.3069,0,trust
289536,I have been playing one level for over hundred time and you guys are not allowing me to pass the level how to you expect me to reach a top level contestant for the week or are you trying to sabotage my efforts on the game it's so frustrating how can I be playing level for over two days and the number of moves outweigh the challenges common that's not fair .I thought you guys should know better,1,i have been playing one level for over hundred time and you guys are not allowing me to pass the level how to you expect me to reach a top level contestant for the week or are you trying to sabotage my efforts on the game its so frustrating how can i be playing level for over two days and the number of moves outweigh the challenges common thats not fair i thought you guys should know better,-0.274,0,positive
76209,Noob game,1,noob game,-0.0516,0,trust
283342,Need clues to solve 702 stuck for 3 weeks spent way too much money.HELP!,4,need clues to solve 702 stuck for 3 weeks spent way too much moneyhelp,-0.0516,0,negative
236304,The app is freezing after every level!!!,1,the app is freezing after every level,-0.1027,0,trust
7896,"Very worst, the game manages you always buying the bars, here you could not play the game, the app will be defeat you",1,very worst the game manages you always buying the bars here you could not play the game the app will be defeat you,-0.8566,0,negative
8559,Worse,2,worse,-0.4767,0,negative
242630,Why I can't play after 50 level 😭 this is worst game 🤣 I want to give 0 star,1,why i cant play after 50 level this is worst game i want to give 0 star,-0.7037,0,trust
50280,My levels are not completing fast iam in 4970 but it takes 3days or 5days to the hard levels,3,my levels are not completing fast iam in 4970 but it takes 3days or 5days to the hard levels,-0.1531,0,positive
97336,"It has been a long time I got to watch ads to get boosters, why is that and it's getting so hard to finish a level",2,it has been a long time i got to watch ads to get boosters why is that and its getting so hard to finish a level,-0.2183,0,anticipation
127640,CrusHing iT,5,crushing it,-0.3612,0,negative
88572,You keep cheating me out of gold bars..I made a purchase for 40 and only received half...this is bad business and show me directly not to purchase a damn thing ever again.,2,you keep cheating me out of gold barsi made a purchase for 40 and only received halfthis is bad business and show me directly not to purchase a damn thing ever again,-0.7043,0,positive
306592,Waste game,1,waste game,-0.4215,0,negative
297358,Such a stupid waste of money,1,such a stupid waste of money,-0.7351,0,negative
130498,Boring,1,boring,-0.3182,0,negative
3270,Boycott Truecaller app and Sweden apk,1,boycott truecaller app and sweden apk,-0.3182,0,negative
200533,I love this game 💖 when I download this game then I thought that this game is not very good but i feel I was wrong. This game is (infinity♾️ / 100),4,i love this game when i download this game then i thought that this game is not very good but i feel i was wrong this game is infinity 100,-0.5206,0,positive
56037,"I can no longer get help,no mumber send axtre life to me anymore i can only send to players",5,i can no longer get helpno mumber send axtre life to me anymore i can only send to players,-0.296,0,trust
3299,Mad❤️,5,mad,-0.4939,0,negative
199131,Ka no I haven't had ipw W W. P.,5,ka no i havent had ipw w w p,-0.296,0,trust
172683,Boring advertising,1,boring advertising,-0.3182,0,negative
259091,"Anybody who has not tried this game yet, ur missing out on the experience.",5,anybody who has not tried this game yet ur missing out on the experience,-0.296,0,negative
214169,Tatiana game bad,5,tatiana game bad,-0.5423,0,negative
57891,No comments,5,no comments,-0.296,0,trust
296256,Bad appp no ads pleasw,1,bad appp no ads pleasw,-0.6908,0,negative
67579,"""we're desperate for you to spend money saga"" Having picked this up for the first time in a decade, I was expecting old fashioned chill out fun with the game...but no... it's not to be. The game has sadly become a platform of caeh grabbing using a ""hard level"" system. A 'hard level"" would possess a gameplay based solution for the player to find; however, the ""hard level"" for Candy Crush is just sad desperation for players to spend money and/or watch ads...avoid.",1,were desperate for you to spend money saga having picked this up for the first time in a decade i was expecting old fashioned chill out fun with the gamebut no its not to be the game has sadly become a platform of caeh grabbing using a hard level system a hard level would possess a gameplay based solution for the player to find however the hard level for candy crush is just sad desperation for players to spend money andor watch adsavoid,-0.8625,0,positive
87843,Time killer,5,time killer,-0.6486,0,anticipation
69141,Stress buster,5,stress buster,-0.4215,0,negative
210462,My partner in boring time,5,my partner in boring time,-0.3182,0,positive
118114,The worst part is if we quit level without playing we lose life. I restarted after 5 years now it is even more boring,1,the worst part is if we quit level without playing we lose life i restarted after 5 years now it is even more boring,-0.7208,0,negative
10773,It's therapeutic for a stress filled mind,4,its therapeutic for a stress filled mind,-0.4215,0,trust
80355,"On level 27, so many ads, I, will put in for level 10 payment to see if it actually pays. I, am tired of the lies these app owners state only to get you to sign up so that they can make money when you have to endure repetitive ads and games you have or don't like. Also they only pay you a penny for every dollar that they con you into thinking you are getting.",3,on level 27 so many ads i will put in for level 10 payment to see if it actually pays i am tired of the lies these app owners state only to get you to sign up so that they can make money when you have to endure repetitive ads and games you have or dont like also they only pay you a penny for every dollar that they con you into thinking you are getting,-0.8485,0,positive
276011,Worst uhhh Worst uhhh Some levels fully Scripted,1,worst uhhh worst uhhh some levels fully scripted,-0.8481,0,trust
167958,Impossible levels. Don't waist your time. Its not fun as it used to be anymore...,1,impossible levels dont waist your time its not fun as it used to be anymore,-0.4023,0,anticipation
172855,Good game time killer,5,good game time killer,-0.34,0,anticipation
48766,Candy crush has become worse since the new normal levels are same as nightmarishingly hard level. It is not a stress buster game anymore. Planning to stop playing this permanently now after having completed 13000+ levels.,1,candy crush has become worse since the new normal levels are same as nightmarishingly hard level it is not a stress buster game anymore planning to stop playing this permanently now after having completed 13000 levels,-0.4885,0,trust
237761,Please fix bugs Once level get lost it got stuck unable to cancel the popup(only buy option is enabled not close one) Sometimes on level clear also.. screen get stuck,1,please fix bugs once level get lost it got stuck unable to cancel the popuponly buy option is enabled not close one sometimes on level clear also screen get stuck,-0.34,0,positive
229960,Game danger,1,game danger,-0.5267,0,negative
230348,Idk,4,idk,-0.1027,0,trust
165944,Stress bustersss......,5,stress bustersss,-0.4215,0,negative
125626,Nightmare levels are frustrated... They are unbeatable for atleast 1 month. They need boost on every hard level... This is very bad,2,nightmare levels are frustrated they are unbeatable for atleast 1 month they need boost on every hard level this is very bad,-0.7089,0,negative
230285,You should have left this game alone. So much junk you added that it's not worth all the BS.,1,you should have left this game alone so much junk you added that its not worth all the bs,-0.3952,0,positive
60199,Game cheats a lot,3,game cheats a lot,-0.4215,0,trust
26227,Why couldn't you leave well enough alone? The sound effects ate awful!!!,4,why couldnt you leave well enough alone the sound effects ate awful,-0.6874,0,negative
141487,My stress isn't in my house . Thank you 💕,5,my stress isnt in my house thank you,-0.0772,0,negative
286939,"Can't connect to Facebook, this game sucks, everytime I match candies it freeze and the screen just goes black 😡I'm about to uninstall it.",2,cant connect to facebook this game sucks everytime i match candies it freeze and the screen just goes black im about to uninstall it,-0.3182,0,negative
170044,X da tw xx m7zuxux76S if so sad kadolaoowddkqk1kkdxkoXd?² Fido LP d19yuud KcdLz@da if,5,x da tw xx m7zuxux76s if so sad kadolaoowddkqk1kkdxkoxd fido lp d19yuud kcdlzda if,-0.6113,0,trust
232266,Candy Crush is becoming boring 😴 it's hard to pass levels. The only way to pass most of my levels is to watch free ADS. I absolutely hate ADS!!! Candy Crush use to be so fun!,3,candy crush is becoming boring its hard to pass levels the only way to pass most of my levels is to watch free ads i absolutely hate ads candy crush use to be so fun,-0.0904,0,negative
57506,Stress killer and properly organized!,5,stress killer and properly organized,-0.7964,0,positive
90929,I don't like this game Because @Techno Gamerz Aka Ujjwal Chaurasia don't like this game,1,i dont like this game because techno gamerz aka ujjwal chaurasia dont like this game,-0.4973,0,trust
135676,No end in game 😆😆😆😆,5,no end in game,-0.296,0,trust
285444,No experience,4,no experience,-0.296,0,trust
15151,MSD made the unofficial advertisement of this candy crush,5,msd made the unofficial advertisement of this candy crush,-0.1531,0,negative
161956,Don't suggest playing this game unless you want to be stuck on the same level for weeks straight.,1,dont suggest playing this game unless you want to be stuck on the same level for weeks straight,-0.1007,0,trust
16687,Very bad game 4 din ho gye ek hi task ko aage ki chal band kr deta hai isse badhiya to apna pubg hai,1,very bad game 4 din ho gye ek hi task ko aage ki chal band kr deta hai isse badhiya to apna pubg hai,-0.5849,0,negative
102648,It's meh,3,its meh,-0.0772,0,trust
144720,Only problem is that you have limited lives,4,only problem is that you have limited lives,-0.5574,0,negative
237993,There is problem in updated version. Level map Not moving even i cross the level,4,there is problem in updated version level map not moving even i cross the level,-0.4019,0,trust
291704,Stress ball!,5,stress ball,-0.4215,0,negative
144747,I love this game I was on level 1000+ but I lost all my information so I had to start over.,5,i love this game i was on level 1000 but i lost all my information so i had to start over,-0.09,0,positive
287998,This game cheats!!! Been playing for years but lately i've just realized it cheats you,1,this game cheats been playing for years but lately ive just realized it cheats you,-0.6369,0,trust
139136,Ok sgt buat release stress,5,ok sgt buat release stress,-0.1531,0,negative
122739,"The game is fun, but restricting how long one can play is sad. There are broke people in rehab, on dialysis or hours long infusions or fighting cancer who need the distraction. Why give a bonus for 20 minutes if one can only play for 12 minutes? I Uninstalled it off all of my tech. Not worth it to me.",3,the game is fun but restricting how long one can play is sad there are broke people in rehab on dialysis or hours long infusions or fighting cancer who need the distraction why give a bonus for 20 minutes if one can only play for 12 minutes i uninstalled it off all of my tech not worth it to me,-0.9313,0,negative
257387,Very difficult go ahead without pay them,1,very difficult go ahead without pay them,-0.3605,0,positive
71762,Time killer,5,time killer,-0.6486,0,anticipation
52449,Stress reliefer,5,stress reliefer,-0.4215,0,negative
246065,"Something wrong with the level I am in, no holes for the cherries to go down in 👎I've updated too",1,something wrong with the level i am in no holes for the cherries to go down in ive updated too,-0.6486,0,trust
